no_recibo,producto_id,tienda_id,cantidad
0000003503,2915020007,2,1
0000003504,2114022201,3,10
0000003504,2124023301,1,2
0000003504,458542,4,9
0000003505,2114020391,3,4
0000003505,2702BF,3,5
0000003506,2945000108,4,2
0000003507,284394,4,1
0000003508,284341,2,9
0000003509,270340,4,5
0000003510,276GDS,5,7
0000003511,267321,4,4
0000003512,458148,1,6
0000003513,2945000108,3,10
0000003514,2415000119,1,1
0000003514,284211,2,9
0000003515,266247,5,4
0000003516,2116050101,2,7
0000003516,26528J,1,1
0000003517,2701AV,1,10
0000003517,2844C1,1,1
0000003518,284318,2,6
0000003519,267305,3,5
0000003520,2860Z2,2,2
0000003521,270215,5,4
0000003521,270285,1,1
0000003522,2842C4,2,2
0000003522,8008,2,6
0000003523,2144022601,1,3
0000003524,266546,1,5
0000003525,266347,1,4
0000003525,267011,1,5
0000003525,2703BG,1,1
0000003526,2146020101,1,7
0000003527,2212013801,3,1
0000003528,267377,3,2
0000003529,267405,1,1
0000003530,265529,5,8
0000003531,270354,1,8
0000003532,270263,2,10
0000003533,284297,5,5
0000003534,2701BI,3,4
0000003534,2863CB,5,1
0000003535,2145020801,1,1
0000003536,26522D,1,7
0000003536,270261,3,10
0000003536,284452,1,4
0000003537,2115031091,1,2
0000003537,266246,1,9
0000003537,2702AQ,3,5
0000003538,26554G,5,3
0000003538,267226,3,7
0000003539,2132023703,1,6
0000003539,267526,3,3
0000003540,270261,3,9
0000003541,2114050101,4,5
0000003542,2117022201,3,5
0000003542,270103,4,8
0000003543,267121,5,6
0000003544,284574,3,1
0000003545,270310,1,7
0000003546,270324,2,8
0000003547,2701AY,4,6
0000003547,2916010006,3,4
0000003548,267448,4,4
0000003549,265125,2,1
0000003550,4915010001,1,6
0000003551,466401,3,3
0000003552,270311,4,5
0000003552,270329,5,1
0000003553,2915020095,3,3
0000003554,267425,2,4
0000003555,2115023601,3,6
0000003555,2147020801,1,9
0000003555,270276,5,4
0000003556,2916210002,3,1
0000003557,270326,2,8
0000003558,2914010006,4,2
0000003559,26522D,4,6
0000003560,26518J,5,5
0000003560,2842930002,2,3
0000003561,2147020801,4,10
0000003562,2127023101,1,6
0000003563,2117020501,1,4
0000003563,2844A9,3,4
0000003564,2916010002,3,7
0000003565,270231,2,5
0000003565,284106,2,3
0000003565,284372,3,9
0000003566,26554F,1,9
0000003567,2914010019,5,7
0000003568,2125023101,4,10
0000003569,270141,1,7
0000003570,284544,3,6
0000003571,2701AM,4,2
0000003572,2213012401,1,1
0000003573,2915010022,2,10
0000003574,284314,1,8
0000003575,270281,3,7
0000003576,4122041101,3,5
0000003577,270335,1,7
0000003578,270222,5,9
0000003579,2662A7,2,3
0000003580,2145020101,2,3
0000003581,2702B5,1,9
0000003582,2116050101,5,5
0000003583,2114030101,2,7
0000003583,284491,2,2
0000003584,286A0D,5,10
0000003585,265223,4,8
0000003586,4916040011,3,8
0000003587,265225,4,3
0000003588,2144020401,2,3
0000003589,2213012401,1,3
0000003589,26522C,4,9
0000003590,2703C1,3,7
0000003590,284441,3,9
0000003591,267441,3,6
0000003592,2125040901,1,1
0000003593,2212012401,1,1
0000003593,267045,3,6
0000003594,270203,4,4
0000003595,2844C4,1,2
0000003596,2116020401,3,10
0000003597,2843A8,3,5
0000003598,2114020291,3,8
0000003599,284398,4,7
0000003600,270399,3,5
0000003601,267522,5,3
0000003602,267596,3,2
0000003603,2844S1,1,4
0000003604,2415000107,1,10
0000003605,270342,5,6
0000003606,267196,5,8
0000003607,2144020101,5,3
0000003608,270320,4,6
0000003609,2917030001,3,9
0000003610,2701AI,5,1
0000003610,270361,4,7
0000003611,270107,2,9
0000003612,2703AF,2,2
0000003613,4916040011,1,10
0000003613,4917040092,1,9
0000003614,266246,5,8
0000003614,270103,3,6
0000003615,2145022301,2,4
0000003615,2703B5,5,1
0000003616,2115020501,2,2
0000003616,2147020301,2,3
0000003617,2115031091,3,8
0000003618,267334,2,10
0000003619,2127040791,1,7
0000003619,265529,2,5
0000003620,265529,2,7
0000003621,2702AY,3,2
0000003622,267212,2,7
0000003623,2144020101,1,1
0000003624,266547,1,1
0000003624,270330,5,3
0000003625,26514F,2,9
0000003625,284241,3,9
0000003626,270248,4,5
0000003627,2147020201,5,2
0000003627,284145,5,1
0000003627,2914010004,2,5
0000003628,26528J,5,9
0000003629,267453,2,8
0000003630,270190,2,3
0000003630,284196,3,6
0000003630,2865F4,3,2
0000003631,2144020201,2,2
0000003631,26552A,3,9
0000003632,266546,4,1
0000003633,270321,5,2
0000003634,2415070102,4,9
0000003635,458299,5,3
0000003636,267256,2,2
0000003637,267011,1,4
0000003638,270191,2,6
0000003639,2703AE,3,8
0000003640,270193,1,5
0000003641,4916040011,4,9
0000003642,2917020007,1,1
0000003642,458295,5,3
0000003643,26514F,4,7
0000003644,270376,4,9
0000003645,2125024001,2,6
0000003646,2125022401,1,7
0000003647,2701B9,3,6
0000003648,284346,4,6
0000003649,2147022301,3,4
0000003649,270376,5,3
0000003650,2147021601,2,9
0000003650,270263,1,4
0000003651,270287,5,10
0000003652,267245,2,10
0000003653,2112020601,4,4
0000003653,267102,2,3
0000003654,2115011301,5,4
0000003654,2845A7,3,10
0000003655,2124023401,1,5
0000003656,284472,4,1
0000003657,267242,4,5
0000003658,2915010022,2,1
0000003658,2917020006,1,9
0000003659,270110,3,5
0000003660,265221,3,8
0000003661,2703B6,3,4
0000003662,2662A3,2,6
0000003663,2112030601,4,2
0000003663,265229,5,9
0000003663,470201,2,1
0000003664,2117021501,2,9
0000003665,2841B7,1,10
0000003666,2914020013,1,4
0000003667,2114030501,3,4
0000003667,284318,2,5
0000003668,2865F4,4,8
0000003669,2112021201,5,7
0000003669,270350,1,4
0000003669,284196,2,7
0000003669,284495,2,10
0000003669,458524,4,8
0000003670,265225,5,8
0000003671,2703A4,1,3
0000003672,270130,1,4
0000003673,284350,3,7
0000003674,270232,5,3
0000003674,270256,3,7
0000003675,286055,1,7
0000003676,270303,1,8
0000003677,2125022401,1,10
0000003678,265321,2,9
0000003678,2865F4,3,3
0000003679,265321,5,1
0000003680,270124,2,7
0000003680,2842A2,2,6
0000003681,2917020006,2,1
0000003682,2147020401,4,7
0000003683,2115020691,1,10
0000003683,270199,5,8
0000003683,2945000103,4,5
0000003684,2127020201,1,8
0000003684,266247,1,1
0000003685,267247,4,9
0000003686,2914020092,1,9
0000003687,267307,4,3
0000003687,284209,2,2
0000003688,2701BL,4,6
0000003689,267545,4,4
0000003690,270338,3,9
0000003691,2911020002,3,3
0000003692,2844C6,2,7
0000003693,27654U,1,8
0000003694,270138,5,1
0000003695,270122,5,6
0000003696,267126,3,4
0000003696,2701AY,5,6
0000003697,276FDH,5,5
0000003697,458147,5,7
0000003698,2415000121,1,6
0000003698,2703AB,1,10
0000003699,284395,4,3
0000003700,2843C9,5,6
0000003701,2132023703,2,4
0000003702,2115020501,3,3
0000003702,266317,4,9
0000003702,2911010001,3,5
0000003703,2702BG,4,9
0000003704,2115020501,2,10
0000003704,267011,1,6
0000003705,270306,4,2
0000003706,2115011501,5,3
0000003707,270340,4,6
0000003708,2125041401,1,2
0000003708,26534G,4,5
0000003709,270108,1,5
0000003710,2703B4,3,5
0000003711,270394,2,6
0000003712,418012,5,6
0000003713,2702AF,4,2
0000003714,418007,5,1
0000003715,267178,2,2
0000003715,270175,2,8
0000003716,270238,4,4
0000003716,284318,4,5
0000003717,2702BC,3,2
0000003718,270363,3,7
0000003719,267321,3,1
0000003720,270337,2,7
0000003720,4916040010,1,2
0000003721,2145020101,2,5
0000003722,2701BP,1,3
0000003722,2702B8,1,3
0000003723,270153,5,6
0000003724,2914020092,5,8
0000003725,2702AK,5,5
0000003726,26528J,4,10
0000003727,2144022301,1,9
0000003728,26513D,3,9
0000003728,265226,1,10
0000003729,2211010301,4,10
0000003730,2916210002,3,7
0000003730,2917021801,3,6
0000003731,2662A7,4,2
0000003732,267579,3,4
0000003732,2703B5,2,6
0000003733,2212012401,1,3
0000003733,284299,5,4
0000003734,2111011591,4,4
0000003735,2115020401,5,2
0000003735,2132020101,1,8
0000003736,2145020801,1,7
0000003737,270304,5,10
0000003738,2144020391,2,1
0000003739,270112,3,5
0000003739,458496,2,8
0000003740,265528,5,8
0000003740,270220,4,5
0000003740,270263,4,9
0000003741,2415000107,4,10
0000003742,265225,2,9
0000003743,2702AW,5,7
0000003744,2115050201,2,7
0000003744,270359,1,5
0000003744,2843A8,3,2
0000003745,26527H,2,9
0000003746,2841B7,1,2
0000003747,26552D,1,5
0000003748,2945000103,3,8
0000003749,2126020301,3,9
0000003750,2117030901,4,7
0000003751,284149,4,4
0000003752,267491,5,5
0000003753,284450,4,2
0000003754,4916040018,5,6
0000003755,2144020391,3,1
0000003755,270246,1,9
0000003756,26522A,1,10
0000003757,267001,2,6
0000003758,26552C,4,4
0000003759,2125030101,1,3
0000003760,2702BE,1,6
0000003761,2652BE,3,6
0000003762,265223,5,4
0000003762,270180,5,8
0000003763,4916040010,2,7
0000003764,2701AE,5,4
0000003765,458296,3,9
0000003766,270294,2,7
0000003767,276JDG,1,6
0000003768,2843C8,5,10
0000003769,2126020191,4,8
0000003770,276DCV,2,6
0000003771,2911020003,5,1
0000003772,2912010004,3,5
0000003773,2415000107,1,1
0000003773,284109,4,9
0000003774,267239,5,7
0000003775,2114020291,3,1
0000003775,2125040791,3,10
0000003776,266532,1,10
0000003777,4126041801,4,5
0000003778,284145,2,7
0000003778,284225,5,3
0000003779,2914020016,4,2
0000003780,267293,3,4
0000003781,270376,4,7
0000003781,284109,3,2
0000003782,2415000107,4,8
0000003782,266247,5,9
0000003783,284450,3,8
0000003784,284223,5,4
0000003784,2912010004,3,9
0000003785,270239,1,3
0000003786,2702BC,3,4
0000003787,267321,1,4
0000003788,267012,5,8
0000003789,2844A9,3,2
0000003790,2702AQ,3,3
0000003791,2917020007,1,5
0000003792,2843S5,1,3
0000003793,2112020601,5,8
0000003794,2137020101,3,9
0000003795,2126030491,2,7
0000003796,26526N,3,9
0000003797,266246,3,10
0000003797,458325,1,5
0000003798,284343,1,10
0000003799,286ACD,5,5
0000003800,267148,2,5
0000003801,2662A7,2,6
0000003801,270247,2,8
0000003802,265225,5,9
0000003803,2137020101,2,1
0000003804,2126030201,4,5
0000003805,465261,4,10
0000003806,2125022191,3,9
0000003806,265229,4,5
0000003807,2125041101,3,5
0000003808,284372,5,9
0000003809,270347,5,8
0000003810,2213010301,5,2
0000003810,2915023901,1,4
0000003810,2916010002,1,8
0000003811,266520,5,8
0000003812,267121,3,10
0000003812,267278,3,3
0000003813,270165,5,5
0000003814,458496,5,1
0000003815,2112020401,3,7
0000003815,2147020101,5,10
0000003816,2844C4,3,5
0000003817,2125040101,2,5
0000003817,284249,2,4
0000003818,2114024801,2,7
0000003819,2126020501,1,2
0000003819,2703AN,5,7
0000003820,267396,3,7
0000003820,270385,1,2
0000003821,26513A,3,6
0000003822,270311,4,7
0000003823,284395,4,6
0000003824,2917020005,4,6
0000003825,267548,4,10
0000003825,270199,1,3
0000003826,284125,3,4
0000003826,2843B6,3,10
0000003827,265229,1,3
0000003828,265229,1,1
0000003829,265225,3,8
0000003830,2662A3,3,8
0000003831,2845B3,2,9
0000003832,284394,4,9
0000003833,2945000108,2,8
0000003834,2144020401,1,2
0000003835,2701B4,3,7
0000003836,286056,1,5
0000003837,2665A4,3,10
0000003837,2703AN,5,7
0000003837,276EDL,5,1
0000003838,270399,3,7
0000003839,267302,4,2
0000003839,270110,2,9
0000003840,284574,3,3
0000003841,267334,4,6
0000003842,2126040101,3,1
0000003843,2916020093,1,3
0000003844,27658U,3,6
0000003845,2116030301,5,1
0000003845,270390,5,2
0000003846,267377,3,9
0000003846,458325,3,9
0000003847,465261,1,8
0000003848,2701AF,5,5
0000003848,276FDN,2,6
0000003849,270230,4,10
0000003850,2701AI,5,9
0000003851,2147020301,3,4
0000003852,2702AN,4,6
0000003853,2212010201,1,5
0000003854,26528J,3,2
0000003854,267011,3,3
0000003855,270199,4,4
0000003855,270203,3,7
0000003856,2702C2,2,8
0000003857,2125023101,1,6
0000003858,26552A,5,8
0000003859,265222,5,9
0000003860,2144020201,4,10
0000003860,2701AM,4,4
0000003860,284424,2,10
0000003860,4917040005,1,5
0000003861,2115020401,2,5
0000003862,2703AN,1,8
0000003863,2915010012,3,8
0000003864,270269,4,10
0000003865,270306,3,3
0000003866,270165,5,8
0000003867,270289,4,5
0000003868,4916040018,2,9
0000003869,2117040101,4,8
0000003870,26544G,1,3
0000003870,284318,4,4
0000003871,270206,5,2
0000003872,2126030201,4,6
0000003872,2126050201,3,7
0000003872,2415070102,5,7
0000003873,458523,4,4
0000003874,26554F,5,10
0000003875,267181,2,2
0000003876,2702AN,2,5
0000003877,2112020601,1,10
0000003878,266220,5,9
0000003879,2703AB,1,3
0000003880,2115020101,5,4
0000003880,2702AZ,2,6
0000003880,284308,3,9
0000003881,2147020201,1,3
0000003881,270353,4,10
0000003882,2912010002,4,10
0000003883,284306,1,2
0000003884,265223,2,3
0000003884,458395,1,8
0000003884,4916040010,3,3
0000003885,270116,2,2
0000003885,4137050201,2,6
0000003886,2844B5,1,7
0000003887,276JDG,4,6
0000003887,4127050301,1,2
0000003888,2703AC,5,8
0000003889,2702AW,2,2
0000003890,2702B4,3,4
0000003891,2112030801,5,6
0000003891,270213,3,8
0000003892,267478,4,5
0000003893,2147020101,5,4
0000003894,267501,4,4
0000003895,4434020002,3,7
0000003896,2663A7,3,8
0000003897,2662A7,3,3
0000003897,270327,5,3
0000003898,2125024001,3,9
0000003898,2702BN,1,4
0000003899,2117020791,3,10
0000003900,267292,4,5
0000003900,270338,3,3
0000003900,2843C7,3,2
0000003901,284495,3,2
0000003902,270176,5,6
0000003903,2135000001,2,7
0000003904,266217,5,1
0000003905,2126040101,3,8
0000003905,2211010301,3,4
0000003906,284346,5,10
0000003907,276FDN,2,2
0000003908,2115020501,2,3
0000003909,270384,4,4
0000003909,2844A1,3,4
0000003910,2116020101,3,9
0000003910,270225,4,8
0000003911,265528,5,6
0000003911,270303,2,5
0000003912,2701AY,4,7
0000003912,458531,4,7
0000003913,458350,5,5
0000003914,266220,2,8
0000003915,270348,4,3
0000003916,270333,2,4
0000003917,458436,5,1
0000003918,2137020101,3,8
0000003918,2702AI,5,10
0000003919,2702A6,5,2
0000003920,266474,3,3
0000003921,2914010010,1,10
0000003922,26516K,5,3
0000003923,2842A5,3,2
0000003923,458196,2,6
0000003924,276JDG,1,5
0000003924,2842A5,3,8
0000003925,284550,2,1
0000003926,2112030801,2,4
0000003926,267480,1,5
0000003927,266274,4,9
0000003927,284218,2,9
0000003928,267246,3,6
0000003929,2126030201,4,10
0000003929,26522D,2,1
0000003930,2652BE,5,1
0000003931,2652BE,2,7
0000003931,270258,5,6
0000003931,284305,2,3
0000003932,2126040401,4,2
0000003933,2767IH,3,5
0000003934,2911020003,4,8
0000003935,2415000107,5,5
0000003935,270399,5,1
0000003936,284344,1,7
0000003937,270393,1,1
0000003938,26552C,5,5
0000003938,276KTU,1,10
0000003939,267456,4,8
0000003939,284341,1,8
0000003939,284450,1,4
0000003940,2112030601,5,10
0000003941,284549,2,6
0000003942,267551,4,2
0000003943,267545,4,9
0000003943,270151,1,9
0000003944,2702AY,1,7
0000003944,2914020003,3,9
0000003945,26514F,3,7
0000003946,2125040901,4,3
0000003946,284348,4,3
0000003946,2915020012,1,8
0000003947,2126022501,3,10
0000003947,2863CB,5,5
0000003948,284496,4,6
0000003949,2112021301,3,3
0000003949,2915020090,3,1
0000003950,267377,4,7
0000003951,2842C8,2,1
0000003952,4122041101,3,6
0000003953,2916010007,3,4
0000003954,458531,4,1
0000003955,267446,1,7
0000003956,2843S1,2,9
0000003957,2662A7,2,5
0000003958,458430,1,6
0000003959,284372,1,4
0000003959,284506,5,9
0000003960,4127041601,1,6
0000003961,2125020591,2,4
0000003962,2702AA,4,9
0000003963,2703AF,2,1
0000003964,2842930002,2,9
0000003965,267253,4,5
0000003966,284362,3,3
0000003967,26526N,1,8
0000003967,4126041801,4,2
0000003968,265227,3,5
0000003969,458299,5,7
0000003970,267126,1,1
0000003971,265528,3,3
0000003971,284109,5,2
0000003972,2843A2,2,1
0000003973,270320,2,1
0000003974,2112021201,5,3
0000003975,276FDN,3,5
0000003976,2665AK,2,7
0000003977,284126,1,7
0000003978,270269,4,3
0000003979,2845A8,2,2
0000003980,2112020601,5,3
0000003981,284341,1,6
0000003982,270222,5,8
0000003982,284313,1,10
0000003983,2126030201,2,5
0000003983,284196,3,6
0000003984,270114,2,4
0000003984,270353,4,7
0000003985,465281,4,5
0000003986,2912010001,2,2
0000003987,2127023101,1,10
0000003988,2916010002,2,7
0000003989,2663A7,2,10
0000003990,270309,2,7
0000003991,270339,1,8
0000003992,458529,4,8
0000003993,2112030301,5,7
0000003994,270376,5,6
0000003995,2914010011,3,6
0000003996,4122041101,5,6
0000003997,2125030401,3,5
0000003997,270138,5,6
0000003997,2702AX,1,5
0000003998,2115020691,5,4
0000003999,2114030601,3,6
0000003999,284302,5,2
0000004000,2126023401,5,9
0000004001,26544G,1,4
0000004001,4126041201,1,10
0000004002,267402,5,6
0000004002,2702AA,4,8
0000004002,284447,4,7
0000004003,284244,3,10
0000004004,2703AF,4,2
0000004005,2842A2,2,1
0000004006,2136020101,2,3
0000004006,265321,4,3
0000004007,2703AF,4,8
0000004008,2124020991,1,5
0000004009,284203,4,1
0000004010,2868D8,3,9
0000004011,270230,3,3
0000004012,270276,2,4
0000004012,4127050301,1,5
0000004013,270395,2,2
0000004014,2843C6,5,4
0000004014,2917021801,3,1
0000004015,270263,2,2
0000004016,213027,2,4
0000004017,284392,4,8
0000004018,270261,2,3
0000004018,2915020095,1,4
0000004018,400101,4,4
0000004019,2213013201,2,9
0000004020,2212010501,1,6
0000004021,284426,4,9
0000004022,284363,4,3
0000004022,458101,5,2
0000004023,270125,4,7
0000004024,284202,4,3
0000004025,2127022101,1,9
0000004026,26534F,2,9
0000004026,2665A7,1,8
0000004026,270113,3,3
0000004027,26538J,4,4
0000004028,2914010097,5,10
0000004029,270205,4,6
0000004030,2702BO,4,4
0000004031,265228,2,9
0000004031,2842A1,2,1
0000004032,270353,3,7
0000004033,266574,4,4
0000004033,458197,2,9
0000004034,270263,2,10
0000004035,270175,2,7
0000004035,2701A3,2,3
0000004036,270210,5,1
0000004037,2703AN,3,7
0000004038,265481,1,3
0000004039,2914020003,4,3
0000004040,2211010301,2,3
0000004041,2914020013,5,10
0000004042,284126,2,5
0000004043,2702AQ,3,1
0000004043,284441,3,7
0000004044,2211010301,5,1
0000004045,2843S6,4,9
0000004045,458297,3,8
0000004046,2845960002,2,5
0000004047,26526N,3,9
0000004047,2665AK,5,4
0000004048,2702BE,1,5
0000004049,267546,3,3
0000004050,2116023601,1,1
0000004051,265226,1,7
0000004052,267392,4,3
0000004053,2147020401,3,6
0000004053,270261,3,8
0000004054,2117020791,3,1
0000004055,270199,4,7
0000004056,26556N,2,2
0000004057,284404,1,3
0000004058,465283,2,4
0000004059,270226,2,2
0000004060,267434,2,5
0000004060,2702AF,3,5
0000004061,4915040003,1,6
0000004062,284545,3,5
0000004063,270107,2,9
0000004063,270361,4,9
0000004064,2147020201,2,8
0000004064,284209,2,8
0000004065,284143,5,3
0000004066,2703AR,1,9
0000004067,267108,3,10
0000004068,2147022301,2,7
0000004068,418005,5,9
0000004069,26522B,4,7
0000004070,2116020691,2,2
0000004070,284148,5,3
0000004071,2845A5,3,3
0000004072,2703B8,1,6
0000004073,267205,2,6
0000004074,2117022201,3,5
0000004075,267480,1,4
0000004076,2703AZ,2,10
0000004076,284321,4,6
0000004077,270165,1,2
0000004078,465281,5,6
0000004079,458299,5,2
0000004080,270338,1,8
0000004081,2111023601,5,8
0000004081,458350,4,3
0000004082,26552A,5,10
0000004083,2127020201,1,6
0000004084,2117020401,1,3
0000004085,2134020101,4,1
0000004086,270115,5,1
0000004087,270103,4,1
0000004087,276GDS,3,6
0000004088,267579,3,5
0000004088,2703AR,2,2
0000004089,2914020003,5,9
0000004090,2125040801,5,7
0000004091,2132020101,3,2
0000004092,2703AF,3,6
0000004093,2126020201,3,10
0000004093,2844A6,4,8
0000004094,2137011601,5,7
0000004094,458350,2,8
